id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10399649,Apartment with private garden,27451619,Daniel,,Ward 77,-33.93121,18.4021,Entire home/apt,985,7,0,,,1,0
10406371,Blue Room with balcony. TabuHouse.Bloubergstrand.,20600678,Mika,,Ward 23,-33.81662,18.47506,Private room,477,2,13,2019-02-15,0.28,16,131
10407162,Comfortable Room with  Aircon,20250212,Cindi,,Ward 54,-33.91455,18.39346,Private room,1998,4,1,2019-12-21,1,2,234
10407789,A room with a view,20250212,Cindi,,Ward 54,-33.91256,18.39141,Private room,380,15,1,2019-01-01,0.08,2,270
10418815,Lovely 4 bedroom house next to Camps Bay beach,53257929,Paulina,,Ward 54,-33.9536,18.37818,Entire home/apt,2497,3,17,2019-12-06,0.37,5,93
10423405,Die Kelkie - Studio,25164073,Marco,,Ward 69,-34.13806,18.35949,Entire home/apt,1207,1,6,2019-03-30,0.13,2,241
10423989,Attic Bedroom above garden cottage.,53687866,James,,Ward 53,-33.94157,18.49405,Private room,505,1,21,2019-12-08,0.44,1,344
10424316,Charming selfcatering bachelor pad,53689884,Stephané,,Ward 64,-34.13406,18.41096,Private room,645,1,0,,,2,365
10439341,"En-suite, Best Location, Views, Artistic, Friendly",53779477,Balti&Gavin,,Ward 77,-33.9292,18.40736,Private room,689,2,68,2019-12-21,1.46,1,187
10440725,Sunny apartment,53461809,Kylliki & Lasse,,Ward 54,-33.91983,18.38879,Entire home/apt,3517,10,86,2019-03-13,1.86,3,0
10440892,Roomy and Relaxing Family-Friendly Home near the Beach,53788081,Mandy,,Ward 71,-34.05732,18.44119,Entire home/apt,4504,6,5,2019-01-23,0.14,1,359
10441091,Tranquil modern 3b/r lakeside home,28034332,Bev,,Ward 69,-34.12093,18.37979,Entire home/apt,2800,5,0,,,2,0
10442329,"Comfort ,location and convenience",10905751,Rehaaz,,Ward 115,-33.90583,18.40748,Entire home/apt,1403,3,7,2019-10-10,0.17,1,152
10442623,Spacious Garden Cottage,53797108,Salman,,Ward 60,-33.97636,18.50513,Entire home/apt,561,2,44,2019-12-27,1.12,3,51
10442716,Private room inside our home,53797077,Adrian,,Ward 107,-33.80611,18.50701,Private room,295,2,1,2017-01-10,0.03,2,0
10442741,Spacious & Bright Family Home,23795733,Chivonne,,Ward 73,-34.04351,18.45215,Entire home/apt,2547,7,2,2019-09-27,0.08,1,27
10442996,Unique & Modern top floor loft in Best Location,53798637,Kosie,,Ward 115,-33.92642,18.41394,Entire home/apt,830,3,38,2019-12-21,3.43,1,227
10443512,Meerlust Brize - Camps Bay,13290223,Cb-One,,Ward 54,-33.96286,18.38207,Entire home/apt,5698,3,16,2017-08-13,0.35,5,246
10444481,West Coast Luxury Mansion,53806648,Carla,,Ward 23,-33.74531,18.44998,Entire home/apt,10733,1,0,,,1,361
10447334,Spacious 5 Bedroom ~ Family Home  - Open Spaces,53822179,Marinda,,Ward 8,-33.91625,18.68609,Entire home/apt,957,4,17,2019-08-05,0.36,2,298
10447437,"♥ Breathtaking Views, Central & Modern ☆Parking☆",23144554,Jason,,Ward 77,-33.93864,18.41484,Entire home/apt,844,2,54,2019-12-16,1.14,1,54
10447496,Modern Furnished Hiddingh Studio,53823671,Lero,,Ward 77,-33.93514,18.41624,Entire home/apt,619,2,71,2019-12-09,1.55,1,307
10449256,Century City 24Hr Gated Residential,53831383,Bryce,,Ward 55,-33.88447,18.51332,Entire home/apt,605,2,0,,,1,0
10452478,"Great location, awesome 2 bedroom apartment",27939372,Jonty,,Ward 54,-33.91641,18.38931,Entire home/apt,971,3,13,2019-12-16,0.78,2,0
10459623,Contemporary Woodstock cottage,22160879,Mark,,Ward 57,-33.93095,18.45251,Entire home/apt,996,3,12,2019-11-04,0.26,2,40
10462291,Private place with seaview,49185765,Susanna,,Ward 64,-34.12022,18.45402,Private room,1305,2,3,2017-02-06,0.06,2,349
10462360,"Aquatic Penthouse, Walk to Beach & Restaurants",50508628,Achim & Shubha,,Ward 54,-33.9551,18.38218,Entire home/apt,6272,3,34,2019-11-11,0.79,13,217
10463346,Uninterrupted sea and Table Mountain views!,7335710,Candice,,Ward 23,-33.8195,18.47675,Entire home/apt,954,3,41,2019-12-06,1.61,5,211
10463536,3 Bdr Victorian house in vibrant area,7335710,Candice,,Ward 57,-33.94264,18.4655,Entire home/apt,898,3,15,2019-11-29,1.28,5,117
10464686,Open Plan 1 Bed Apt in Heart of Cape Town,2792483,Claire,,Ward 115,-33.92282,18.42105,Entire home/apt,929,2,34,2018-12-31,0.71,1,3
10466090,THE GOLF HOUSE,42512782,Anita,,Ward 83,-34.11066,18.83816,Entire home/apt,1894,2,5,2019-03-29,0.11,1,290
10466177,Cool and trendy Cape Town,53932355,Ivonne,,Ward 57,-33.93115,18.45112,Entire home/apt,954,3,126,2019-12-10,2.69,2,289
10466368,Exquisite Home near the Beach with Stunning Views,50508628,Achim & Shubha,,Ward 54,-33.95376,18.38211,Entire home/apt,10186,5,11,2019-04-18,0.25,13,255
10467439,"Secure, centrally located apartment",53939084,Giulia,,Ward 77,-33.93445,18.41765,Entire home/apt,746,1,0,,,1,0
10469743,Pango's self-catering studio with sea view,53952348,Pango,,Ward 61,-34.18362,18.42209,Entire home/apt,716,3,4,2019-02-20,0.33,1,60
10471043,"Modern, spacious Sea Point Apt",44254295,Nic,,Ward 54,-33.91322,18.39525,Entire home/apt,844,2,20,2017-03-20,0.42,1,0
10477376,ST ANDREWS @ SEA,54001310,Lynn,,Ward 86,-34.12852,18.83861,Entire home/apt,716,5,4,2019-07-12,0.11,1,309
10478977,African Views,14468795,Ronald,,Ward 61,-34.19853,18.44714,Entire home/apt,645,4,5,2018-05-19,0.11,3,146
10480626,Peaceful Greenpoint Apartment with Stunning Views,13754091,Paula,,Ward 115,-33.9127,18.40208,Entire home/apt,4418,5,8,2017-12-25,0.18,1,332
10483741,Victorian gem near Kloof Street,38930761,Karine,,Ward 77,-33.93255,18.40387,Entire home/apt,2997,3,11,2018-12-31,0.24,2,0
10484103,Schoongezicht Guest House - Sogno,50964246,Tania,,Ward 105,-33.81733,18.64973,Private room,996,1,1,2016-07-04,0.02,4,365
10484286,Light-filled and airy family home,54042876,Shelley,,Ward 73,-34.05058,18.45189,Entire home/apt,3194,7,1,2018-01-03,0.04,1,0
10487571,Large newly renovated house.,53895267,Nikki,,Ward 58,-33.97452,18.47429,Entire home/apt,1998,5,0,,,2,150
10492466,Luxury PVT residence 5 Star-Taj CT,12833513,Cher & Simi,,Ward 115,-33.92333,18.41702,Private room,1801,1,10,2019-07-13,0.22,1,330
10501922,★Luxury Family home ★ Epic sunsets and sea views ★,54147175,Yvonne,,Ward 69,-34.10477,18.39367,Entire home/apt,2750,7,0,,,1,36
10503868,Family Suite,54158669,Anet,,Ward 73,-34.03569,18.46136,Private room,1094,1,0,,,6,334
10505245,Nederburg Room,54165729,Adine,,Ward 113,-33.82024,18.49748,Private room,647,5,0,,,1,364
10505431,Cozy house share in Trendy woodstock 3km from CBD,36689800,Ricky,,Ward 115,-33.92728,18.45259,Private room,324,2,11,2019-01-27,0.45,1,0
10505998,LARGE PRIVATE EN SUITE BEDROOM,12522639,Vincent,,Ward 54,-33.90994,18.3982,Private room,563,1,0,,,1,0
10508275,House in the CBD with outdoor space,25839305,Tara,,Ward 115,-33.92377,18.415,Entire home/apt,1998,6,5,2016-03-27,0.10,1,0
10508455,Flamingo Vlei House to Share,16815045,Lorraine,,Ward 113,-33.83409,18.498,Private room,366,2,0,,,1,364
10508754,Capri 101,3961453,Jolene,,Ward 55,-33.8884,18.51207,Entire home/apt,1520,2,1,2019-06-27,0.16,93,359
10510842,Charming Chelsea Village,42299316,Veronica,,Ward 62,-34.00834,18.46537,Entire home/apt,3550,1,0,,,4,88
10513770,Secure open plan retreat,54207601,Craig,,Ward 71,-34.07735,18.45495,Entire home/apt,886,5,19,2019-01-08,0.40,1,0
10514035,Walloon Area -Outside bedroom quiet,4697837,Johanne,,Ward 73,-34.02804,18.45054,Private room,533,2,22,2019-12-18,0.47,1,323
10514337,Light&Central Sea Views,50841989,Saskia,,Ward 54,-33.92098,18.38107,Entire home/apt,505,2,138,2019-09-16,3.54,1,26
10515763,Modern Contemporary central Greenpoint apartment,2489897,Gillian,,Ward 115,-33.91011,18.40967,Entire home/apt,1604,2,81,2019-11-27,1.70,4,260
10516854,Exclusive Contemporary Apartment with Views,10585116,Robbert,,Ward 77,-33.92388,18.40325,Entire home/apt,2350,2,67,2019-12-17,1.46,2,288
10517372,Bay Villas,8990236,Alexi,,Ward 74,-34.04397,18.3473,Entire home/apt,1024,2,11,2018-12-28,0.26,1,91
10517464,"Beautiful, spacious, family home",54223334,Jackie,,Ward 58,-33.96541,18.48949,Entire home/apt,4995,14,13,2019-01-03,0.28,1,364
10519821,"Icon 513 - AC/Working Pool, sleeps 3, Free WIFI",35641063,Rose,,Ward 115,-33.91796,18.42496,Entire home/apt,830,3,11,2019-02-12,0.24,10,76
10523772,Zen seaview apartment,6036284,Michelle,,Ward 54,-33.91635,18.39166,Entire home/apt,3503,10,2,2019-10-09,0.20,10,174
10528190,Luxury Apartment with Views of Table Mountain,27258680,Betina,,Ward 59,-33.96746,18.45848,Entire home/apt,1207,1,174,2019-12-09,3.80,4,272
10528750,Secluded Cottage in a Secret Garden,18852159,Chris,,Ward 57,-33.93406,18.46641,Entire home/apt,449,1,126,2019-12-20,2.67,1,346
10532523,"""Picardie Place""",54312476,Norelle,,Ward 62,-34.0142,18.43001,Entire home/apt,999,2,14,2019-10-27,0.30,1,326
10532948,Stunning Studio Apartment with Sunny Garden in Sea Point,4179666,Jacques,,Ward 115,-33.91143,18.39975,Entire home/apt,647,2,216,2019-12-04,4.55,4,340
10533886,PENTHOUSE OVERLOOKING BEACH & GOLF COURSE,53691712,Lyle,,Ward 55,-33.88293,18.49295,Entire home/apt,1646,2,24,2018-02-26,0.51,1,0
10534327,"Beach apartment , 121 Eden on the Bay  .",45731352,Rene,,Ward 23,-33.79237,18.45852,Entire home/apt,996,2,8,2019-04-01,0.17,3,1
10537805,Artists Room in Muizenberg,54339417,Rachel,,Ward 64,-34.10513,18.47366,Private room,351,2,39,2019-03-30,0.82,1,363
10539786,Modern Entertainer's Dream,54350424,Lara,,Ward 57,-33.93912,18.45594,Entire home/apt,2997,5,3,2017-12-23,0.07,1,335
10541071,"Quiet, centrally-located apartment",26303193,Karen,,Ward 77,-33.93116,18.40411,Private room,703,1,0,,,1,0
10543489,Riverton Cottage,43565190,Guzi,,Ward 58,-33.96541,18.4885,Entire home/apt,912,2,6,2019-04-21,0.13,1,244
10545305,Duck House,54381263,John,,Ward 69,-34.12816,18.38571,Entire home/apt,1796,1,0,,,1,365
10554483,Southernwood Luxury Home Constantia,54438166,Maggie,,Ward 62,-34.00079,18.4289,Entire home/apt,9990,7,5,2018-12-22,0.11,1,359
10554882,Stunning Beachfront Suite,54440063,David,,Ward 23,-33.81389,18.47225,Private room,800,1,0,,,1,365
10555357,Thistlewood,54442517,Tracey,,Ward 62,-33.98514,18.44289,Entire home/apt,5994,1,0,,,1,0
10556615,Bokkombaai- Spring Tide,54187277,Jack,,Ward 23,-33.80427,18.46289,Entire home/apt,2806,3,3,2019-12-06,0.63,3,85
10558156,Charming bedroom in House Cape Town,5646170,Calvin,,Ward 70,-33.86878,18.61333,Private room,337,2,0,,,1,365
10558212,Cosy garden cottage,54454787,Jill,,Ward 62,-34.00944,18.46286,Entire home/apt,702,2,48,2019-12-10,1.31,1,237
